,long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
330,-73.9629184712372,40.7921410511633,32B-PM-1010-04,32B,PM,10102018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9629184712372 40.7921410511633),NA,19,4,19,13
331,-73.9754778808471,40.7685619029765,4E-AM-1020-01,04E,AM,10202018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,7,NA,FALSE,FALSE,TRUE,FALSE,FALSE,sitting very still,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9754778808471 40.7685619029765),NA,19,4,19,13
332,-73.976716425804,40.7736889979965,8A-PM-1014-03,08A,PM,10142018,3,Juvenile,Gray,NA,Gray+,NA,Above Ground,23,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.976716425804 40.7736889979965),NA,19,4,19,13
333,-73.9710026704697,40.7761052764621,13D-AM-1014-04,13D,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9710026704697 40.7761052764621),NA,19,4,19,13
334,-73.9764235373322,40.770606513989,5C-PM-1010-11,05C,PM,10102018,11,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.97642353733221 40.770606513989),NA,19,4,19,13
335,-73.9701808122548,40.7744632730919,12F-PM-1007-11,12F,PM,10072018,11,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9701808122548 40.7744632730919),NA,19,4,19,13
336,-73.9775865217038,40.7704928300008,5C-PM-1010-01,05C,PM,10102018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9775865217038 40.7704928300008),NA,19,4,19,13
337,-73.9648195433192,40.7796399955868,19G-PM-1017-03,19G,PM,10172018,3,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,staring,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9648195433192 40.7796399955868),NA,19,4,19,13
338,-73.9619019299709,40.7924476439693,33B-PM-1010-05,33B,PM,10102018,5,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9619019299709 40.7924476439693),NA,19,4,19,13
339,-73.9540054100539,40.7952445999836,39G-PM-1013-06,39G,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9540054100539 40.7952445999836),NA,19,4,19,13
340,-73.9643016116839,40.7904796216068,30B-PM-1019-05,30B,PM,10192018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,hiding a nut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9643016116839 40.7904796216068),NA,19,4,19,13
341,-73.9716271494641,40.7796462634184,16B-PM-1017-02,16B,PM,10172018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9716271494641 40.7796462634184),NA,19,4,19,13
342,-73.974596903918,40.7765498215674,12A-PM-1013-02,12A,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.974596903918 40.7765498215674),NA,19,4,19,13
343,-73.9641971813967,40.7813537959435,21G-PM-1007-01,21G,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9641971813967 40.7813537959435),NA,19,4,19,13
344,-73.9722500196844,40.7742879599026,11D-AM-1010-03,11D,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,30,NA,FALSE,FALSE,TRUE,FALSE,FALSE,grooming,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9722500196844 40.7742879599026),NA,19,4,19,13
345,-73.9613780522542,40.790786197111,31D-PM-1006-04,31D,PM,10062018,4,Adult,Gray,NA,Gray+,NA,Above Ground,30,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9613780522542 40.790786197111),NA,19,4,19,13
346,-73.9766779585686,40.7669673778105,2E-AM-1010-04,02E,AM,10102018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9766779585686 40.7669673778105),NA,19,4,19,13
347,-73.9689204258063,40.7712540588951,9I-AM-1014-01,09I,AM,10142018,1,Adult,Cinnamon,"Black, White","Cinnamon+Black, White","Black on body, White Belly, White tail",Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,digging deeeep,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9689204258063 40.7712540588951),NA,19,4,19,13
348,-73.970173142921,40.7762349924081,14E-AM-1008-19,14E,AM,10082018,19,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.970173142921 40.7762349924081),NA,19,4,19,13
349,-73.956926909344,40.7965323262487,39D-PM-1012-03,39D,PM,10122018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.956926909344 40.7965323262487),NA,19,4,19,13
350,-73.9591695545875,40.7938116360767,35D-PM-1013-08,35D,PM,10132018,8,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9591695545875 40.7938116360767),NA,19,4,19,13
351,-73.9728836727349,40.770815850599,7F-AM-1008-10,07F,AM,10082018,10,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9728836727349 40.770815850599),NA,19,4,19,13
352,-73.9679538163341,40.7837103696906,22C-AM-1013-03,22C,AM,10132018,3,Juvenile,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,eating (mushroom),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9679538163341 40.7837103696906),NA,19,4,19,13
353,-73.9682278905989,40.7733027508057,11H-PM-1013-02,11H,PM,10132018,2,Adult,Gray,Black,Gray+Black,NA,Above Ground,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9682278905989 40.7733027508057),NA,19,4,19,13
354,-73.9657203199746,40.775173008911,14I-PM-1018-02,14I,PM,10182018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9657203199746 40.775173008911),NA,19,4,19,13
355,-73.9794367096274,40.7672720598482,1C-PM-1013-04,01C,PM,10132018,4,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9794367096274 40.7672720598482),NA,19,4,19,13
356,-73.9690638424196,40.7713869295685,9H-AM-1006-06,09H,AM,10062018,6,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9690638424196 40.7713869295685),NA,19,4,19,13
357,-73.9726958070536,40.7706096126328,7F-AM-1008-09,07F,AM,10082018,9,Adult,Gray,NA,Gray+,NA,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,FALSE,playing w/ #8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9726958070536 40.7706096126328),NA,19,4,19,13
358,-73.958837574505,40.7985003987784,40A-PM-1014-06,40A,PM,10142018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.958837574505 40.7985003987784),NA,19,4,19,13
359,-73.9679319758284,40.7821154802399,20C-PM-1018-07,20C,PM,10182018,7,Juvenile,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9679319758284 40.7821154802399),NA,19,4,19,13
360,-73.9748318777506,40.7771821378056,13A-AM-1017-05,13A,AM,10172018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9748318777506 40.7771821378056),NA,19,4,19,13
361,-73.9587439756541,40.7849006107353,27I-AM-1007-04,27I,AM,10072018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,POINT (-73.9587439756541 40.7849006107353),NA,19,4,19,13
362,-73.9655277320465,40.7806120529369,20F-AM-1014-03,20F,AM,10142018,3,Adult,Gray,NA,Gray+,NA,Above Ground,30,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9655277320465 40.7806120529369),NA,19,4,19,13
363,-73.9798390387307,40.7700761090896,3A-PM-1017-07,03A,PM,10172018,7,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9798390387307 40.7700761090896),NA,19,4,19,13
364,-73.9775278847897,40.7687881061059,3C-AM-1007-02,03C,AM,10072018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9775278847897 40.7687881061059),NA,19,4,19,13
365,-73.9596413903948,40.7903128889029,32E-PM-1017-14,32E,PM,10172018,14,Adult,Gray,NA,Gray+,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9596413903948 40.7903128889029),NA,19,4,19,13
366,-73.9597205966324,40.7969409510133,38B-AM-1019-01,38B,AM,10192018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9597205966324 40.7969409510133),NA,19,4,19,13
367,-73.9756273257684,40.7706539186221,6D-AM-1008-04,06D,AM,10082018,4,Adult,Gray,NA,Gray+,NA,Above Ground,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9756273257684 40.7706539186221),NA,19,4,19,13
368,-73.9722281263634,40.7704083288013,7G-AM-1010-06,07G,AM,10102018,6,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9722281263634 40.7704083288013),NA,19,4,19,13
369,-73.9623621412501,40.7814673556041,22H-PM-1007-03,22H,PM,10072018,3,Adult,Gray,White,Gray+White,NA,Above Ground,4,chased squirrel #2 away,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9623621412501 40.7814673556041),NA,19,4,19,13
370,-73.9619735385483,40.7944667974974,35A-PM-1013-01,35A,PM,10132018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9619735385483 40.7944667974974),NA,19,4,19,13
371,-73.9574809028248,40.7950013620207,37D-PM-1014-04,37D,PM,10142018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,chasing (a chipmunk),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9574809028248 40.7950013620207),NA,19,4,19,13
372,-73.9602609920814,40.7942883045566,35C-PM-1013-03,35C,PM,10132018,3,NA,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9602609920814 40.79428830455661),NA,19,4,19,13
373,-73.9705053821577,40.7787503220242,16C-AM-1014-04,16C,AM,10142018,4,Adult,Gray,Black,Gray+Black,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9705053821577 40.7787503220242),NA,19,4,19,13
374,-73.9552861155228,40.788973931872,32I-AM-1013-05,32I,AM,10132018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Above Ground,3,In and below shrub,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9552861155228 40.788973931872),NA,19,4,19,13
375,-73.9694166642262,40.7697788641081,8I-PM-1013-03,08I,PM,10132018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9694166642262 40.7697788641081),NA,19,4,19,13
